Name,Shirtnumber,Nationality,Position,Age,Minutes,Goals,Assists,Pens Made,Pens Att,Shots,Shots on Target,Cards Yellow,Cards Red,Touches,Tackles,Interceptions,Blocks,XG,NPXG,XG Assist,SCA,GCA,Passes Completed,Passes,Passes %,Progressive Passes,Carries,Progressive Carries,Take Ons,Take Ons Won,GC (Goles en contra),Salvadas,PSxG,Opponent Team,Match Date,Puntuation,Team Style,Year,Month,Day,Reward
Juan Berrocal,4,esESP,CB,25-147,90,0,0,0,0,1,0,0,0,29,0,1,0,0.2,0.2,0.0,0,0,13,21,61.9,0,5,0,0,0,0,0,0,Alavés,"September 28, 2024",7.0
Djené,2,tgTOG,RB,32-272,90,0,0,0,0,0,0,0,0,37,0,2,2,0.0,0.0,0.1,1,0,17,28,60.7,2,8,0,2,0,0,0,0,Alavés,"September 28, 2024",7.0
David Soria,13,esESP,GK,31-177,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,11,24,45.8,0,7,0,0,0,0,1,0.2,Alavés,"September 28, 2024",7.0
15 Players,0,0,0,0,990,2,0,1,1,13,7,3,0,387,11,9,10,2.2,1.4,1.3,27,3,140,255,54.9,17,131,4,19,7,0,0,0,Alavés,"September 28, 2024",33.0
Toni Martínez,11,esESP,FW,27-090,68,0,0,0,0,1,0,0,0,17,0,0,1,0.0,0.0,0.0,2,0,8,12,66.7,0,4,0,0,0,2,0,0,Getafe,"September 28, 2024",1.0
Asier Villalibre,9,esESP,FW,26-364,22,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,2,0,0,0,2,0,0,Getafe,"September 28, 2024",0.0
Carlos Martín,15,esESP,LW,22-159,45,0,0,0,0,0,0,0,0,18,1,0,0,0.0,0.0,0.1,1,0,6,13,46.2,0,13,0,0,0,2,0,0,Getafe,"September 28, 2024",0.0
Kiké,17,esESP,FW,34-308,45,0,0,0,0,0,0,1,0,13,0,0,0,0.0,0.0,0.0,0,0,6,10,60.0,1,10,0,2,2,2,0,0,Getafe,"September 28, 2024",0.0
Carlos Vicente,7,esESP,RM,25-158,90,0,0,0,0,2,0,1,0,31,2,0,0,0.1,0.1,0.0,2,0,8,16,50.0,0,14,1,3,0,2,0,0,Getafe,"September 28, 2024",1.0
Stoichkov,19,esESP,LM,30-328,90,0,0,0,0,3,0,0,0,37,2,0,0,0.1,0.1,0.0,1,0,7,20,35.0,1,19,0,2,0,2,0,0,Getafe,"September 28, 2024",2.0
Carlos Benavídez,23,uyURU,DM,26-182,54,0,0,0,0,0,0,1,0,19,0,1,0,0.0,0.0,0.0,0,0,9,17,52.9,0,8,0,1,1,2,0,0,Getafe,"September 28, 2024",-1.0
Antonio Blanco,8,esESP,CM,24-067,36,0,0,0,0,0,0,1,0,12,1,1,0,0.0,0.0,0.1,1,0,4,7,57.1,0,5,0,0,0,2,0,0,Getafe,"September 28, 2024",-1.0
Joan Jordán,24,esESP,CM,30-084,90,0,0,0,0,3,1,0,0,53,3,0,1,0.2,0.2,0.0,3,0,19,41,46.3,3,24,0,1,1,2,0,0,Getafe,"September 28, 2024",3.0
Moussa Diarra,22,mlMLI,LB,23-323,90,0,0,0,0,0,0,0,0,38,5,2,0,0.0,0.0,0.0,0,0,24,30,80.0,3,14,0,0,0,2,0,0,Getafe,"September 28, 2024",2.0
Aleksandar Sedlar,4,rsSRB,CB,32-290,54,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,14,17,82.4,2,11,0,0,0,2,0,0,Getafe,"September 28, 2024",0.0
Santiago Mouriño,12,uyURU,CB,22-228,36,0,0,0,0,0,0,0,0,20,1,1,0,0.0,0.0,0.0,0,0,12,14,85.7,1,8,1,0,0,2,0,0,Getafe,"September 28, 2024",0.0
Abdel Abqar,5,maMAR,CB,25-202,54,0,0,0,0,0,0,1,0,21,1,2,0,0.0,0.0,0.0,0,0,4,15,26.7,0,4,0,0,0,2,0,0,Getafe,"September 28, 2024",-1.0
Manu Sánchez,3,esESP,LB,24-035,36,0,0,0,0,0,0,0,0,20,1,1,2,0.0,0.0,0.0,0,0,6,13,46.2,0,6,0,2,0,2,0,0,Getafe,"September 28, 2024",0.0
Nahuel Tenaglia,14,arARG,RB,28-220,90,0,0,0,0,0,0,0,0,59,7,0,2,0.0,0.0,0.0,4,0,25,42,59.5,5,16,0,0,0,2,0,0,Getafe,"September 28, 2024",3.0
Antonio Sivera,1,esESP,GK,28-048,90,0,0,0,0,0,0,1,0,41,0,0,0,0.0,0.0,0.0,1,0,20,35,57.1,0,15,0,0,0,2,6,2.4,Getafe,"September 28, 2024",4.0
16 Players,0,0,0,0,990,0,0,0,0,9,1,6,0,424,24,8,6,0.5,0.5,0.2,15,0,172,303,56.8,16,173,2,11,4,2,0,0,Getafe,"September 28, 2024",27.0

Vitor Roque,8,brBRA,FW,19-208,68,0,0,0,0,4,3,0,0,21,0,0,0,0.4,0.4,0.0,1,0,8,11,72.7,0,14,1,0,0,2,0,0,Mallorca,"September 23, 2024",3.0
Cédric Bakambu,11,cdCOD,FW,33-165,22,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,3,0,0,0,2,0,0,Mallorca,"September 23, 2024",0.0
Abde Ezzalzouli,10,maMAR,LW,22-281,80,0,0,0,0,4,0,0,0,59,1,1,0,0.2,0.2,0.0,1,0,36,46,78.3,4,36,7,4,2,2,0,0,Mallorca,"September 23, 2024",6.0
Juanmi,7,esESP,LW,31-126,10,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,2,0,0,Mallorca,"September 23, 2024",0.0
Ezequiel Ávila,9,arARG,RW,30-230,68,0,0,0,0,0,0,1,0,44,1,0,1,0.0,0.0,0.3,2,0,26,36,72.2,1,24,1,0,0,2,0,0,Mallorca,"September 23, 2024",2.0
Pablo Fornals,18,esESP,DM,28-214,22,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.2,2,0,18,18,100.0,4,13,1,0,0,2,0,0,Mallorca,"September 23, 2024",3.0
Giovani Lo Celso,20,arARG,AM,28-167,90,1,0,0,0,2,2,1,0,76,2,0,1,0.1,0.1,0.0,6,0,47,64,73.4,7,51,2,5,3,2,0,0,Mallorca,"September 23, 2024",11.0
Marc Roca,21,esESP,DM,27-302,90,0,0,0,0,2,0,0,0,72,2,0,2,0.2,0.2,0.1,6,0,57,63,90.5,7,38,1,1,1,2,0,0,Mallorca,"September 23, 2024",6.0
Sergi Altimira,16,esESP,DM,23-029,80,0,1,0,0,3,0,0,0,70,2,1,0,0.1,0.1,0.1,4,1,54,58,93.1,3,41,0,0,0,2,0,0,Mallorca,"September 23, 2024",9.0
Aitor Ruibal,24,esESP,RW,28-185,10,0,0,0,0,1,1,0,0,9,0,0,0,0.1,0.1,0.0,1,0,4,6,66.7,0,5,0,0,0,2,0,0,Mallorca,"September 23, 2024",0.0
Ricardo Rodríguez,12,chSUI,LB,32-029,68,0,0,0,0,0,0,0,0,60,4,0,0,0.0,0.0,0.1,1,0,47,54,87.0,4,34,0,0,0,2,0,0,Mallorca,"September 23, 2024",4.0
Romain Perraud,15,frFRA,LB,27-001,22,0,0,0,0,0,0,0,0,26,1,1,0,0.0,0.0,0.0,0,0,14,19,73.7,1,8,0,1,0,2,0,0,Mallorca,"September 23, 2024",0.0
Natan,6,brBRA,CB,23-230,90,0,0,0,0,0,0,0,0,93,3,2,1,0.0,0.0,0.0,0,0,67,77,87.0,4,62,4,0,0,2,0,0,Mallorca,"September 23, 2024",5.0
Diego Llorente,3,esESP,CB,31-038,90,0,0,0,0,0,0,0,0,86,3,2,0,0.0,0.0,0.0,1,1,75,77,97.4,4,62,0,0,0,2,0,0,Mallorca,"September 23, 2024",4.0
Héctor Bellerín,2,esESP,RB,29-188,90,0,0,0,0,0,0,1,0,89,2,0,1,0.0,0.0,0.1,2,0,77,84,91.7,8,68,3,0,0,2,0,0,Mallorca,"September 23, 2024",4.0
Rui Silva,1,ptPOR,GK,30-229,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,22,24,91.7,0,17,0,0,0,2,4,1.3,Mallorca,"September 23, 2024",3.0
16 Players,0,0,0,0,990,1,1,0,0,16,6,3,0,755,22,7,6,1.0,1.0,0.9,27,2,554,639,86.7,47,476,20,11,6,2,0,0,Mallorca,"September 23, 2024",56.0
Cyle Larin,17,caCAN,FW,29-159,75,0,1,0,0,0,0,0,0,37,0,0,1,0.0,0.0,0.2,1,0,18,24,75.0,0,13,0,1,1,1,0,0,Real Betis,"September 23, 2024",6.0
Abdón Prats,9,esESP,FW,31-291,15,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,1,0,0,0,1,0,0,Real Betis,"September 23, 2024",1.0
Sergi Darder,10,esESP,LW,30-276,86,0,0,0,0,0,0,0,0,40,3,0,0,0.0,0.0,0.0,2,0,24,32,75.0,2,19,2,1,0,1,0,0,Real Betis,"September 23, 2024",4.0
Toni Lato,3,esESP,LW,26-307,4,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,Real Betis,"September 23, 2024",1.0
Roberto Navarro,27,esESP,RW,22-164,75,0,0,0,0,2,2,0,0,48,1,2,3,0.2,0.2,0.4,3,0,22,30,73.3,2,22,5,6,3,1,0,0,Real Betis,"September 23, 2024",7.0
Valery Fernández,16,esESP,RW,24-305,15,1,0,0,0,1,1,0,0,10,1,0,1,0.1,0.1,0.0,0,0,4,6,66.7,0,4,0,0,0,1,0,0,Real Betis,"September 23, 2024",5.0
Dani Rodríguez,14,esESP,AM,36-109,75,1,0,0,0,2,2,1,0,32,1,1,0,0.3,0.3,0.0,0,0,15,22,68.2,2,16,0,1,0,1,0,0,Real Betis,"September 23, 2024",7.0
Chiquinho,20,ptPOR,AM,24-231,15,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,1,2,4,50.0,0,6,0,2,0,1,0,0,Real Betis,"September 23, 2024",1.0
Samu Costa,12,ptPOR,DM,23-301,90,0,1,0,0,2,1,0,0,58,2,0,2,0.4,0.4,0.1,3,2,40,43,93.0,7,23,0,0,0,1,0,0,Real Betis,"September 23, 2024",9.0
Omar Mascarell,5,gqEQG,DM,31-234,90,0,0,0,0,0,0,0,0,50,0,0,2,0.0,0.0,0.0,0,0,42,45,93.3,3,19,0,0,0,1,0,0,Real Betis,"September 23, 2024",6.0
Johan Mojica,22,coCOL,LB,32-033,90,0,0,0,0,0,0,0,0,54,1,0,0,0.0,0.0,0.2,2,0,34,40,85.0,2,17,2,3,2,1,0,0,Real Betis,"September 23, 2024",5.0
Antonio Raillo,21,esESP,CB,32-351,90,0,0,0,0,0,0,0,0,57,3,0,1,0.0,0.0,0.0,1,1,41,48,85.4,1,18,1,0,0,1,0,0,Real Betis,"September 23, 2024",4.0
Martin Valjent,24,skSVK,CB,28-287,70,0,0,0,0,0,0,0,0,31,0,0,1,0.0,0.0,0.0,0,0,25,29,86.2,1,16,0,0,0,1,0,0,Real Betis,"September 23, 2024",3.0
Copete,6,esESP,CB,24-349,20,0,0,0,0,0,0,1,0,14,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,0,4,1,0,0,1,0,0,Real Betis,"September 23, 2024",0.0
Antonio Sánchez,18,esESP,RB,27-266,90,0,0,0,0,0,0,0,0,60,3,1,0,0.0,0.0,0.0,0,0,30,43,69.8,0,16,0,1,0,1,0,0,Real Betis,"September 23, 2024",5.0
Dominik Greif,1,skSVK,GK,27-170,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,13,24,54.2,0,8,0,0,0,1,5,1.0,Real Betis,"September 23, 2024",5.0
17 Players,0,0,0,0,990,2,2,0,0,7,6,3,0,536,15,4,11,1.0,1.0,0.9,13,4,321,405,79.3,20,202,11,15,6,1,0,0,Real Betis,"September 23, 2024",45.0

Isaac Romero,7,esESP,FW,24-141,71,0,0,0,0,1,1,0,0,21,0,0,1,0.2,0.2,0.0,0,0,13,15,86.7,1,17,1,0,0,0,0,0,Real Betis,"October 6, 2024",4.0
Jesús Navas,16,esESP,RW,38-320,19,0,0,0,0,0,0,0,0,17,0,1,0,0.0,0.0,0.0,2,0,8,14,57.1,1,7,1,1,1,0,0,0,Real Betis,"October 6, 2024",1.0
Chidera Ejuke,21,ngNGA,LW,26-278,89,0,0,0,0,1,0,0,0,37,2,0,1,0.0,0.0,0.3,5,0,24,26,92.3,3,24,7,7,5,0,0,0,Real Betis,"October 6, 2024",9.0
Marcão,23,brBRA,CB,28-123,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Real Betis,"October 6, 2024",1.0
Dodi Lukebakio,11,beBEL,RW,27-012,90,1,0,1,1,4,2,0,0,52,2,0,0,1.1,0.3,0.0,0,0,26,38,68.4,1,32,8,6,3,0,0,0,Real Betis,"October 6, 2024",15.0
Peque,14,esESP,AM,22-002,78,0,0,0,0,1,1,0,0,27,0,0,1,0.0,0.0,0.2,2,0,16,23,69.6,2,25,3,0,0,0,0,0,Real Betis,"October 6, 2024",6.0
Suso,10,esESP,AM,30-322,12,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,2,3,66.7,0,5,0,1,1,0,0,0,Real Betis,"October 6, 2024",1.0
Nemanja Gudelj,6,rsSRB,DM,32-325,90,0,0,0,0,3,0,1,0,54,3,2,1,0.1,0.1,0.0,4,0,36,42,85.7,2,21,0,0,0,0,0,0,Real Betis,"October 6, 2024",7.0
Lucien Agoume,18,frFRA,DM,22-240,71,0,0,0,0,1,0,1,0,54,3,1,1,0.0,0.0,0.0,4,1,32,43,74.4,5,34,1,2,2,0,0,0,Real Betis,"October 6, 2024",6.0
Albert Sambi Lokonga,12,beBEL,DM,24-350,19,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,5,0,1,1,0,0,0,Real Betis,"October 6, 2024",1.0
Adrià Pedrosa,3,esESP,LB,26-146,78,0,0,0,0,0,0,0,0,38,0,1,0,0.0,0.0,0.0,1,0,24,31,77.4,1,19,2,0,0,0,0,0,Real Betis,"October 6, 2024",7.0
Kike Salas,4,esESP,LB,22-166,12,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,1,0,0,0,0,0,0,Real Betis,"October 6, 2024",1.0
Tanguy Nianzou,24,frFRA,CB,22-121,89,0,0,0,0,0,0,2,1,51,1,1,0,0.0,0.0,0.0,0,0,36,44,81.8,3,34,2,1,1,0,0,0,Real Betis,"October 6, 2024",3.0
Loïc Bade,22,frFRA,CB,24-178,90,0,0,0,0,0,0,0,0,79,4,1,1,0.0,0.0,0.0,1,0,53,67,79.1,2,49,0,0,0,0,0,0,Real Betis,"October 6, 2024",10.0
Carmona,32,esESP,RB,22-251,90,0,0,0,0,1,0,1,0,53,5,1,0,0.0,0.0,0.0,1,0,34,42,81.0,1,27,0,1,0,0,0,0,Real Betis,"October 6, 2024",8.0
Ørjan Nyland,13,noNOR,GK,34-026,90,0,0,0,0,0,0,1,0,41,1,0,0,0.0,0.0,0.0,0,0,20,38,52.6,0,28,0,0,0,0,3,0.6,Real Betis,"October 6, 2024",8.0
16 Players,0,0,0,0,989,1,0,1,1,13,4,6,1,539,21,8,6,1.4,0.7,0.5,21,1,328,434,75.6,22,328,25,20,14,0,0,0,Real Betis,"October 6, 2024",46.0
Vitor Roque,8,brBRA,FW,19-221,63,0,0,0,0,3,3,0,0,16,0,0,0,0.2,0.2,0.1,3,0,6,7,85.7,0,11,1,1,0,1,0,0,Sevilla,"October 6, 2024",4.0
Cédric Bakambu,11,cdCOD,FW,33-178,27,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,2,0,1,0,1,0,0,Sevilla,"October 6, 2024",1.0
Abde Ezzalzouli,10,maMAR,LW,22-294,78,0,0,0,0,1,0,1,0,31,1,1,0,0.0,0.0,0.0,1,0,10,14,71.4,1,18,1,4,2,1,0,0,Sevilla,"October 6, 2024",3.0
Ezequiel Ávila,9,arARG,LW,30-243,12,0,0,0,0,1,0,1,0,7,1,0,0,0.1,0.1,0.0,0,0,0,5,0.0,0,4,0,0,0,1,0,0,Sevilla,"October 6, 2024",0.0
Pablo Fornals,18,esESP,RW,28-227,90,0,0,0,0,0,0,0,0,39,2,0,4,0.0,0.0,0.0,2,0,22,33,66.7,1,15,1,0,0,1,0,0,Sevilla,"October 6, 2024",4.0
Giovani Lo Celso,20,arARG,AM,28-180,90,0,0,0,0,3,0,0,0,57,1,1,0,0.1,0.1,0.1,4,0,31,43,72.1,7,28,3,3,1,1,0,0,Sevilla,"October 6, 2024",6.0
Marc Roca,21,esESP,DM,27-315,63,0,0,0,0,0,0,0,0,34,1,0,1,0.0,0.0,0.0,1,0,24,29,82.8,5,22,0,0,0,1,0,0,Sevilla,"October 6, 2024",3.0
Aitor Ruibal,24,esESP,RW,28-198,27,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,2,0,8,9,88.9,2,7,1,1,1,1,0,0,Sevilla,"October 6, 2024",1.0
Johnny Cardoso,4,usUSA,DM,23-016,90,0,0,0,0,1,0,0,0,46,2,1,1,0.0,0.0,0.0,3,0,28,33,84.8,1,17,0,1,0,1,0,0,Sevilla,"October 6, 2024",4.0
Ricardo Rodríguez,12,chSUI,LB,32-042,85,0,0,0,0,0,0,0,0,40,2,0,1,0.0,0.0,0.0,0,0,20,32,62.5,2,12,0,0,0,1,0,0,Sevilla,"October 6, 2024",4.0
Romain Perraud,15,frFRA,LB,27-014,5,0,0,0,0,1,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,1,5,2,0,0,1,0,0,Sevilla,"October 6, 2024",1.0
Natan,6,brBRA,CB,23-243,90,0,0,0,0,1,0,1,0,69,0,2,2,0.0,0.0,0.0,0,0,44,51,86.3,1,33,0,0,0,1,0,0,Sevilla,"October 6, 2024",4.0
Diego Llorente,3,esESP,CB,31-051,90,0,0,0,0,0,0,0,0,69,1,2,0,0.0,0.0,0.0,1,0,50,61,82.0,5,42,0,2,2,1,0,0,Sevilla,"October 6, 2024",6.0
Héctor Bellerín,2,esESP,RB,29-201,90,0,0,0,0,0,0,0,0,61,2,1,0,0.0,0.0,0.1,2,0,40,52,76.9,4,30,0,2,0,1,0,0,Sevilla,"October 6, 2024",5.0
Rui Silva,1,ptPOR,GK,30-242,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,23,30,76.7,0,15,0,0,0,1,4,0.8,Sevilla,"October 6, 2024",5.0
15 Players,0,0,0,0,990,0,0,0,0,11,3,3,0,530,13,8,9,0.6,0.6,0.4,19,0,312,410,76.1,30,261,9,15,6,1,0,0,Sevilla,"October 6, 2024",39.0

Juanmi Latasa,14,esESP,FW,23-182,90,0,0,0,0,3,0,1,0,29,1,0,0,0.2,0.2,0.0,3,0,12,22,54.5,2,17,1,3,3,0,0,0,Real Sociedad,"September 21, 2024",5.0
Raúl Moro,11,esESP,LW,21-291,77,0,0,0,0,4,1,0,0,31,2,1,0,0.3,0.3,0.0,6,0,12,16,75.0,2,17,7,6,2,0,0,0,Real Sociedad,"September 21, 2024",9.0
Mamadou Sylla,7,snSEN,LW,30-185,13,0,0,0,0,1,0,0,0,9,0,0,0,0.3,0.3,0.0,0,0,3,7,42.9,0,2,0,0,0,0,0,0,Real Sociedad,"September 21, 2024",1.0
Darwin Machís,18,veVEN,RW,31-227,60,0,0,0,0,2,0,0,0,33,0,0,2,0.1,0.1,0.0,2,0,15,28,53.6,4,9,0,1,0,0,0,0,Real Sociedad,"September 21, 2024",4.0
Iván Sánchez,10,esESP,RW,31-364,30,0,0,0,0,0,0,0,0,20,0,1,2,0.0,0.0,0.3,4,0,7,11,63.6,1,7,0,2,1,0,0,0,Real Sociedad,"September 21, 2024",3.0
Selim Amallah,21,maMAR,AM,27-311,45,0,0,0,0,1,0,0,0,21,1,0,0,0.0,0.0,0.0,0,0,8,11,72.7,1,10,0,3,1,0,0,0,Real Sociedad,"September 21, 2024",2.0
Kike Pérez,8,esESP,AM,27-220,45,0,0,0,0,1,0,0,0,23,1,0,2,0.0,0.0,0.0,2,0,10,15,66.7,2,7,1,0,0,0,0,0,Real Sociedad,"September 21, 2024",2.0
Stanko Jurić,20,hrCRO,DM,28-036,90,0,0,0,0,0,0,1,0,44,5,3,1,0.0,0.0,0.2,1,0,22,26,84.6,3,3,0,0,0,0,0,0,Real Sociedad,"September 21, 2024",6.0
Víctor Meseguer,4,esESP,DM,25-104,90,0,0,0,0,1,0,0,0,37,1,0,0,0.0,0.0,0.0,0,0,20,31,64.5,0,9,0,0,0,0,0,0,Real Sociedad,"September 21, 2024",5.0
Lucas Oliveira Rosa,22,brBRA,LB,24-171,90,0,0,0,0,0,0,1,0,47,2,1,0,0.0,0.0,0.0,1,0,24,36,66.7,1,14,2,2,1,0,0,0,Real Sociedad,"September 21, 2024",7.0
Cenk Özkacar,6,trTUR,CB,23-351,13,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,1,0,0,0,0,0,0,Real Sociedad,"September 21, 2024",1.0
David Torres,3,esESP,CB,21-200,77,0,0,0,0,1,0,0,0,26,1,1,3,0.0,0.0,0.0,1,0,10,14,71.4,2,8,0,0,0,0,0,0,Real Sociedad,"September 21, 2024",7.0
Abdulai Juma Bah,35,slSLE,CB,18-163,77,0,0,0,0,0,0,0,0,29,1,3,2,0.0,0.0,0.0,1,0,16,20,80.0,3,6,0,0,0,0,0,0,Real Sociedad,"September 21, 2024",7.0
Eray Cömert,15,chSUI,CB,26-230,13,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,1,0,0,0,0,0,0,Real Sociedad,"September 21, 2024",1.0
Luis Pérez,2,esESP,RB,29-230,90,0,0,0,0,1,1,1,0,54,1,2,1,0.0,0.0,0.2,4,0,37,48,77.1,3,20,2,1,0,0,0,0,Real Sociedad,"September 21, 2024",7.0
Karl Jakob Hein,13,eeEST,GK,22-161,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,20,28,71.4,0,8,0,0,0,0,3,0.5,Real Sociedad,"September 21, 2024",8.0
16 Players,0,0,0,0,990,0,0,0,0,15,2,4,0,444,17,12,13,1.0,1.0,0.9,25,0,222,320,69.4,24,139,13,18,8,0,0,0,Real Sociedad,"September 21, 2024",38.0
Orri Steinn Óskarsson,9,isISL,FW,20-023,60,0,0,0,0,0,0,0,0,12,2,0,1,0.0,0.0,0.0,0,0,6,7,85.7,1,2,0,0,0,0,0,0,Valladolid,"September 21, 2024",3.0
Mikel Oyarzabal,10,esESP,FW,27-153,30,0,0,0,0,2,0,0,0,8,0,0,0,0.4,0.4,0.0,0,0,4,5,80.0,1,5,0,0,0,0,0,0,Valladolid,"September 21, 2024",1.0
Sheraldo Becker,11,srSUR,FW,29-225,90,0,0,0,0,6,3,0,0,29,0,0,0,0.4,0.4,0.0,1,0,12,20,60.0,4,15,4,0,0,0,0,0,Valladolid,"September 21, 2024",6.0
Takefusa Kubo,14,jpJPN,AM,23-109,80,0,0,0,0,0,0,0,0,49,2,0,2,0.0,0.0,0.2,4,0,25,36,69.4,6,35,4,4,2,0,0,0,Valladolid,"September 21, 2024",9.0
Umar Sadiq,19,ngNGA,FW,27-232,10,0,0,0,0,1,0,0,0,7,0,0,0,0.1,0.1,0.0,0,0,1,3,33.3,0,4,0,2,1,0,0,0,Valladolid,"September 21, 2024",1.0
Beñat Turrientes,22,esESP,LM,22-234,90,0,0,0,0,1,0,0,0,56,1,0,3,0.0,0.0,0.0,0,0,45,48,93.8,9,33,4,3,2,0,0,0,Valladolid,"September 21, 2024",8.0
Luka Sučić,24,hrCRO,RM,22-013,60,0,0,0,0,1,0,0,0,41,2,0,0,0.1,0.1,0.0,1,0,25,35,71.4,1,20,0,2,0,0,0,0,Valladolid,"September 21, 2024",6.0
Olasagasti,16,esESP,RM,24-036,30,0,0,0,0,1,0,0,0,17,1,1,0,0.1,0.1,0.0,3,0,10,11,90.9,1,6,0,2,1,0,0,0,Valladolid,"September 21, 2024",1.0
Martín Zubimendi,4,esESP,DM,25-232,90,0,0,0,0,1,0,1,0,87,5,2,1,0.3,0.3,0.0,5,0,59,71,83.1,6,40,4,2,2,0,0,0,Valladolid,"September 21, 2024",10.0
Sergio Gómez,17,esESP,LB,24-017,90,0,0,0,0,0,0,0,0,73,4,1,0,0.0,0.0,0.3,4,0,45,68,66.2,6,30,4,1,0,0,0,0,Valladolid,"September 21, 2024",11.0
Nayef Aguerd,21,maMAR,CB,28-175,80,0,0,0,0,0,0,1,0,87,0,1,1,0.0,0.0,0.0,1,0,76,79,96.2,3,57,2,0,0,0,0,0,Valladolid,"September 21, 2024",9.0
Jon Pacheco,20,esESP,CB,23-257,10,0,0,0,0,0,0,0,0,17,0,0,1,0.0,0.0,0.0,0,0,14,15,93.3,1,10,0,0,0,0,0,0,Valladolid,"September 21, 2024",1.0
Igor Zubeldia,5,esESP,CB,27-175,90,0,0,0,0,0,0,1,0,93,1,0,2,0.0,0.0,0.0,0,0,75,84,89.3,7,52,0,0,0,0,0,0,Valladolid,"September 21, 2024",9.0
Jon Aramburu,27,veVEN,RB,22-060,90,0,0,0,0,1,0,1,0,74,4,0,2,0.0,0.0,0.2,3,0,51,64,79.7,4,32,3,0,0,0,0,0,Valladolid,"September 21, 2024",10.0
Álex Remiro,1,esESP,GK,29-181,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,23,30,76.7,0,21,0,0,0,0,2,0.2,Valladolid,"September 21, 2024",8.0
15 Players,0,0,0,0,990,0,0,0,0,14,3,4,0,682,22,5,13,1.5,1.5,0.7,22,0,471,576,81.8,50,362,25,16,8,0,0,0,Valladolid,"September 21, 2024",54.0

Vitor Roque,8,brBRA,FW,19-203,85,0,0,0,0,4,1,0,0,30,0,0,1,1.0,1.0,0.4,3,1,10,16,62.5,1,17,2,2,1,1,0,0,Getafe,"September 18, 2024",4.0
Ezequiel Ávila,9,arARG,FW,30-225,5,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,7,7,100.0,2,3,0,1,0,1,0,0,Getafe,"September 18, 2024",1.0
Abde Ezzalzouli,10,maMAR,LW,22-276,85,0,0,0,0,4,2,0,0,47,2,0,0,0.5,0.5,0.0,4,0,29,38,76.3,3,35,8,4,4,1,0,0,Getafe,"September 18, 2024",9.0
Juanmi,7,esESP,LW,31-121,5,0,0,0,0,1,1,0,0,8,1,0,0,0.0,0.0,0.0,1,0,3,3,100.0,1,7,1,1,1,1,0,0,Getafe,"September 18, 2024",1.0
Pablo Fornals,18,esESP,RW,28-209,76,0,0,0,0,2,0,1,0,56,1,1,1,0.1,0.1,0.0,4,0,29,46,63.0,5,36,2,2,1,1,0,0,Getafe,"September 18, 2024",4.0
Aitor Ruibal,24,esESP,RW,28-180,14,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,4,7,57.1,0,10,0,1,0,1,0,0,Getafe,"September 18, 2024",1.0
Giovani Lo Celso,20,arARG,AM,28-162,77,2,0,1,1,3,1,0,0,61,0,0,1,1.0,0.2,0.6,7,1,38,50,76.0,11,40,1,4,3,1,0,0,Getafe,"September 18, 2024",21.0
